symbol,companyName,companyNameEng,shortName,foundDate,phone,email,vnAddress,website,industryName,floor,listedDate,vnSummary
TV3,Công ty Cổ phần Tư vấn xây dựng điện 3,Power Engineering Consulting Joint Stock Company,Tư vấn XD điện 3,2007-11-17,+84 (28) 22211169,pecc3@pecc3.netnam.vn,"32 Ngô Thời Nhiệm, Phường Võ Thị Sáu, Quận 3, TP Hồ Chí Minh, Việt Nam",pecc3.com.vn,Xây dựng công trình,HNX,2009-12-01,"Công ty cổ phần Tư vấn xây dựng điện 3 là một trong bốn đơn vị tư vấn của Tập đoàn Điện lực Việt Nam. Tiền thân của công ty là Phòng thiết kế điện trực thuộc Công ty điện lực Miền Nam. Khởi đầu chức năng của công ty chỉ là tư vấn thiết kế các công trình điện do công ty Điện lực 2 quản lý, đến nay Công ty cổ phần Tư vấn Xây dựng điện 3 đã và đang hoạt động trên phạm vi cả nước với tất cả các lĩnh vực tư vấn xây dựng các công trình nguồn và lưới điện. Công ty đã nhận được một số giải thưởng do Nhà Nước trao tặng: 01 Huân chương Độc lập hạng ba, 01 Huân chương Lao động hạng nhất, 01 Huân chương Lao động hạng 2, 3 Huân chương Lao động hạng 3 và nhiều bằng khen của Thủ tướng Chính phủ và Bộ Công Nghiệp."
TV4,Công ty Cổ phần Tư vấn xây dựng điện 4,Power Engineering Consulting Joint Stock Company 4,Xây dựng điện 4,2007-08-01,+84 (258) 3563999,tv4@pecc4.vn,"11 Hoàng Hoa Thám, Nha Trang, Khánh Hòa, Việt Nam",,Xây dựng công trình,HNX,2008-07-22,"Công ty Cổ Phần Tư Vấn Xây Dựng Điện 4 thành lập năm 1976 là thành viên của tập đoàn EVN. Năm 2007, công ty chuyển sang hoạt động theo mô hình cổ phần. VĐL hiện tại là 145,996 tỷ đồng. Công ty hoạt động trong lĩnh vực tư vấn xây dựng các công trình nguồn điện, lưới điện. Hiện tại công ty có đầy đủ hệ thống máy móc thiết bị phục vụ công tác thi công, tiêu biểu có máy khan xuyên tĩnh 100KN, máy khoán XY-1, máy đo điện trở suất CA6415. Đặc biệt trong thời gian qua Công ty đã phối hợp thực hiện công tác Tư vấn một số dự án thủy điện và lưới điện với các tổ chức Tư vấn nước ngoài như: Viện Khảo sát Thiết kế Hoa đông (ICIDI) - Trung Quốc, Công ty Colenco - Thuỵ Sĩ, Công ty Fitchner - Đức, Công ty Tepco - Nhật Bản để thực hiện các dự án như Đường dây 500 kV Quảng ninh-Thường tín, dự án Thủy điện Buôn Tua Srah, Dự án thủy điện Bản Uôn."
TVB,Công ty Cổ phần Chứng khoán Trí Việt,TRI VIET SECURITIES JOINT STOCK CORPORATION,CK Trí Việt,2006-12-28,+84 (24) 62732059,tvsc@tvsc.vn,"Tầng 2 số 142 Đội Cấn, Quận Ba Đình, Hà Nội, Việt Nam",www.tvsc.vn,Dịch vụ đầu tư,HOSE,2021-09-06,"Công ty Cổ phần Chứng khoán Trí Việt (TVB) có tiền thân là Công ty Cổ phần Chứng khoán Thái Bình Dương được thành lập vào năm 2006. Công ty hoạt động trong lĩnh vực môi giới, lưu ký chứng khoán, tư vấn đầu tư, và các dịch vụ chứng khoán liên quan. TVB trở thành công ty đại chúng từ năm 2015. Tại thời điểm 31/12/2018, tổng tài sản của TVB đạt 258,8 tỷ đồng, tăng 33,13% so với cùng kỳ năm 2017. Trong năm 2018, doanh thu từ hoạt động kinh doanh tăng 61,18% so với năm 2017. TVB được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 06/2018. "
TVC,Công ty cổ phần Tập đoàn Quản lý Tài sản Trí Việt,Tri Viet Asset Management Corporation Joint Stock Company,Tài sản Trí Việt,2012-12-20,+84 (24) 77224999,Contact@tcorp.vn,"Số 142, phường Đội Cấn, quận Ba Đình, Hà Nội, Việt Nam",http://tcorp.vn/,Quản lý tài sản,HNX,2014-09-23,"Công ty Cổ phần Quản lý Đầu tư Trí Việt (TVC) có tiền thân là Công ty Cổ phần Thương mại và Phát triển Thúy Dương, được thành lập vào ngày 20/12/2012 vốn điều lệ ban đầu là 30 tỷ đồng. Công ty hoạt động trong lĩnh vực nghiên cứu thị trường, tư vấn quản lý, dịch vụ văn phòng và hoạt động đầu tư. TVC đã tăng vốn điều lệ lên 400.241.070.000 đồng vào tháng 08/2017. TVC được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX) từ năm 2014."
TVD,Công ty Cổ phần than Vàng Danh - Vinacomin ,Vinacomin - Vang Danh Coal Joint Stock Company,Than Vàng Danh,2008-07-01,+84 (203) 3853104,vandanhcoal@vnn.vn,"Số 969 Đường Bạch Đằng, phường Quang Trung, thành phố Uông Bí, Quảng Ninh, Việt Nam",http//vangdanhcoal.com.vn,Than đá,HNX,2011-01-11,"Công ty Cổ phần Than Vàng Danh chính thức hoạt động theo mô hình Công ty cổ phần vào năm 2008 . Vốn điều lệ hiện nay của Công ty là 152,8 tỷ đồng. Hoạt động kinh doanh chính của Công ty là sản xuất than. Doanh thu từ hoạt động này chiếm trên 90% tổng doanh thu của Công ty qua các năm. Ngoài ra các sản phẩm dịch vụ bao gồm hoạt động xây lắp, khoáng sản, vật liệu xây dựng và các loại hình kinh doanh dịch vụ khác, các hoạt động này chỉ chiếm tỷ trọng dưới 10%. Công ty là đơn vị đứng đầu Tập đoàn Công nghiệp Than Khoáng sản Việt Nam về sản lượng khai thác than hầm lò."
TVS,Công ty Cổ phần Chứng Khoán Thiên Việt,THIEN VIET SECURITIES JOINT STOCK COMPANY,CK Thiên Việt,2006-12-13,+84 (24) 32844820,,"Tầng 15, tòa nhà Harec, số 4 Láng Hạ, P Thành Công, Q Ba Đình, Hà Nội, Việt Nam",tvs.vn,Dịch vụ đầu tư,HOSE,2015-01-15,"Công ty Cổ phần chứng khoán Thiên Việt được thành lập năm 2007 với vốn điều lệ ban đầu là 43 tỷ đồng. Đến tháng 4/2015, vốn điều lệ của công ty là 430 tỷ đồng. Công ty chuyên cung cấp dịch vụ tư vấn tài chính, đầu tư chứng khoán, dịch vụ ngân hàng đầu tư và môi giới chứng khoán. Hoạt động đầu tư là hoạt động chính của công ty, đóng góp 90% lợi nhuận sau thuế. Mặc dù vốn điều lệ tương đối nhỏ so với doanh nghiệp cùng ngành, công ty được đánh giá là một trong các công ty chứng khoán hoạt động khá hiệu quả trên thị trường. Trong 5 năm trở lại đây thị trường chứng khoán chịu nhiều ảnh hưởng từ khủng hoảng tài chính, nhưng công ty là một trong số ít công ty chứng khoán luôn duy trì lợi nhuận dương hằng năm và chi trả cổ tức cho cổ đông."
TVT,Tổng công ty Việt Thắng - CTCP,Viet Thang Corporation,TCT Việt Thắng,2007-02-08,+84 (28) 38969337,vietthang@vietthang.com.vn,"127 Lê Văn Chí, phường Linh Trung, thành phố Thủ Đức, TP Hồ Chí Minh, Việt Nam",www.vietthang.com.vn,"Đồ may mặc, trang sức, phụ kiện",HOSE,2017-07-17,"Tổng Công ty Việt Thắng - Công ty Cổ phần (TVT) có tiền thân là Việt Mỹ Kỹ nghệ Dệt Sợi Công ty (VIMYTEX), được thành lập vào năm 1962. Tổng Công ty hoạt động chính trong lĩnh vực sản xuất, kinh doanh và xuất khẩu các sản phẩm sợi và dệt may. TVT được cổ phần hóa và chuyển đổi thành công ty cổ phần từ năm 2007. TVT đang quản lý vận hành 02 Nhà máy Sợi với tổng công suất 12.000 tấn sợi/năm và 02 Nhà máy Dệt với tổng công suất 47 triệu mét vải/năm. TVT được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2017."
TXM,Công ty Cổ phần VICEM Thạch cao Xi măng,Gypsum and Cement VICEM Joint Stock Company,Thạch cao Xi măng,2006-04-17,+84 (234) 3825432,contact@thachcaoximang.com.vn,"Số 24 Hà Nội, Phường Phú Nhuận, TP Huế, Thừa Thiên Huế, Việt Nam",www.thachcaoximang.com.vn,Vật liệu xây dựng,HNX,2006-12-11,"
Công ty Cổ phần VICEM Thạch cao Xi Măng Tiền thân là Đoàn K3 thành lập năm 1978 và chuyển sang hoạt động theo mô hình cổ phần năm 2006. Hoạt động kinh doanh chính của công ty là sản xuất và kinh doanh thạch cao các loại và xi măng cho các nhà máy sản xuất thuộc Tổng Công ty Xi măng Việt Nam như Công ty Cổ phần Xi măng Bỉm Sơn, Xi măng Hoàng Thạch. Hiện tại, Công ty Thạch cao xi măng là đơn vị duy nhất trong Tổng Công ty Xi măng Việt Nam thực hiện nhiệm vụ cung cấp nguyên liệu thạch cao cho sản xuất xi măng của hầu hết các nhà máy sản xuất thuộc Tổng Công ty, do vậy công ty không có sự cạnh tranh lớn về mặt hàng. Công ty có 1 Trạm nghiền Xi măng tại Quảng Trị có công suất 250.000 tấn xi măng/năm. Xí nghiệp Xi măng Quảng Bình có công suất 70.000 tấn/năm. Sản phẩm của Công ty được tiêu thụ qua 4 Chi nhánh đặt tại Quảng Trị, Đà Nẵng, Hải Phòng, và chi nhánh Bỉm Sơn. Tính đến tháng 04/2015, vốn điều lệ của công ty là 70 tỷ đồng, trong đó vốn nhà nước chiếm 51,21%."
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam ,Taya (VIET NAM) Electric Wire and Cable Joint Stock Company,Dây Cáp Taya VN,2005-10-07,+84 (251) 3836361,vndnstock@mail.taya.com.tw,"Số 1,đường 1A, Khu công nghiệp Biên Hoà II, Biên Hoà, Đồng Nai, Việt Nam",www.taya.com.vn,Thiết bị viễn thông,HOSE,2006-02-15,"Công ty Cổ phần Dây và Cáp điện Taya Việt Nam là doanh nghiệp 100 % vốn nước ngoài thành lập năm 1992. Sản phẩm chính của công ty là các loại dây và cáp điện, chủ yếu là dây và cáp điện hạ thế 600-1000V, cáp điện lực XLPE 600V, cáp điện lực có giáp bằng sợi thép, băng nhôm, băng đồng, dây đồng trần đơn và xoắn, cáp điều khiển, các loại dây mềm, dây dùng trong ôtô. Ngoài ra công ty còn sản xuất các loại dây điện từ như dây điện từ PEW (dây tráng men PE), dây điện từ UEW (dây tráng men UE). Thị trường của công ty chủ yếu tiêu thụ nội địa tại các tỉnh phía Nam từ Đồng Nai trở vào, thị trường phía Bắc tiêu thụ qua chi nhánh tại Hải Dương bằng các đại lý bán hàng (40%), tham gia đấu thầu các công trình (30%) và khách hàng trực tiếp (30%). Thị trường xuất khẩu chiếm khoảng 10% chủ yếu xuất khẩu qua: Trung Quốc, Đài Loan, Campuchia."
UDC,Công ty Cổ phần Xây dựng và Phát triển đô thị Bà Rịa - Vũng Tàu,Urban Development and Construction Corporation,Đô thị Bà Rịa VT,2009-08-17,+84 (254) 3859617,udec-brvt@vnn.vn,"Số 37 Đường 3 Tháng 2, Phường 8, thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, Việt Nam",www.udec.com.vn,Xây dựng công trình,HOSE,2010-07-05,"
Công ty Cổ phần Xây dựng và Phát triển đô thị Tỉnh Bà Rịa - Vũng Tàu tiền thân là Xí nghiệp Dịch vụ Xây lắp Côn Đảo. Năm 2009 công ty chuyển sang hoạt động theo mô hình công ty cổ phần. Vốn điều lệ hiện tại của công ty là 350 tỷ đồng. Hoạt động kinh doanh chính của Công ty là thi công xây lắp và kinh doanh bất động sản. Doanh thu của Công ty hiện nay phần lớn đến từ hoạt động xây lắp (chiếm 65% tổng doanh thu năm 2013). Hiện nay công ty đang có khá nhiều dự án chung cư, cao ốc nhiều tiềm năng tại tỉnh Bà Rịa - Vũng Tàu như Dự án Cao ốc Bàu Sen, dự án Khách sạn Phú Mỹ cao 16 tầng theo tiêu chuẩn 3 sao."
UIC,Công ty Cổ phần Đầu tư phát triển Nhà và Đô thị IDICO ,IDICO Urban and House Development Joint Stock Company,Nhà & Đ.thị IDICO,2004-12-21,+84 (251) 3560614,,"Đường số 4, KCN Nhơn Trạch 1, xã Phước Thiền, huyện Nhơn Trạch, Đồng Nai, Việt Nam",www.idico-udico.com.vn,Xây dựng công trình,HOSE,2007-11-12,"Là một thành viên trong Tổng công ty Đầu tư phát triển Đô thị và Khu công nghiệp Việt Nam, UDICO có thế mạnh trong các lĩnh vực đầu tư, xây dựng và quản lý các khu công nghiệp, kinh doanh và cho thuê nhà, cũng như các hoạt động kinh doanh bất động sản khác. UNICO thực hiện quản lý hạ tầng và kinh doanh điện năng trong các khu công nghiệp Nhơn Trạch 1, 2, 3, 5, uy Hạ đảm bảo công suất 119 MVA đảm bảo an toàn và hiệu quả, với việc độc quyền kinh doanh điện năng trong các khu công nghiệp đã mang lại lợi nhuận lớn cho công ty.Vốn điều lệ hiện tại của công ty là 80 tỷ đồng."
UNI,Công ty Cổ phần Viễn Liên,Vien Lien Joint Stock Company,CTCP Viễn Liên,1993-03-05,+84 (28) 36200538,unico@hcm.vnn.vn,"A3.4A12 Chung cư The GoldView, 346 Bến Vân Đồn, Phường 1, Quận 4, TP Hồ Chí Minh, Việt Nam",www.vienlien.com.vn,Dịch vụ bất động sản,HNX,2009-06-08,"Công ty Cổ phần Viễn Liên chủ yếu là kinh doanh thiết bị viễn thông đầu cuối, bảo trì, bảo dưỡng và lắp đặt thiết bị thông tin liên lạc tại thị trường thành phố Hồ Chí Minh và các tỉnh thành phía Nam. Công ty có một hệ thống phân phối với 10 cửa hàng kinh doanh bán lẻ và hơn 40 đại lý. Công ty Cổ phần Viễn Liên là nhà cung cấp chính các thiết bị viễn thông cho các siêu thị điện máy lớn như Metro Cash ; Carry, Điện máy Nguyễn Kim, Thiên Hòa, Chợ Lớn và một số bưu điện tỉnh thành. Ngoài ra công ty còn là đại lý được chỉ định của công ty cổ phần Cáp và Vật liệu Viễn Thông (SACOM) trong việc tiêu thụ cáp đồng trong cả nước."
V12,CTCP Xây dựng số 12,Viet Nam Construction joint stock Company No12,Xây dựng số 12,2003-11-05,+84 (24) 22143724,v12jsc@gmail.com,"57 Vũ Trọng Phụng, phường Thanh Xuân Trung, quận Thanh Xuân, Hà Nội, Việt Nam",www.vinaconex12.com.vn,Xây dựng công trình,HNX,2010-01-05,"Công ty cổ phần Xây dựng số 12 được thành lập năm 1996, tiền thân là Công ty Cơ khí và Xây lắp số 12. Năm 2003 công ty chính thức chuyển đổi sang hoạt động theo hình thức công ty cổ phần. Sản phẩm chính của Công ty là Xây lắp công nghiệp và dân dụng và sản xuất kinh doanh vật liệu xây dựng. Doanh thu từ hoạt động xây lắp chiếm tỷ trọng lớn trong doanh thu thuần của Công ty, khoảng 95%. Trải qua 13 năm phát triển, Vinaconex 12 đã xây dựng được thương hiệu uy tín trên thị trường với nhiều công trình dân dụng và công nghiệp được đánh giá cao, thị trường rộng lớn (Bắc, Trung, Nam) và nhiều thị trường truyền thống như Nam Định, Ninh Thuận, Hà Nội."
V21,Công ty Cổ phần Vinaconex 21,Vinaconex 21 Joint Stock Company,CTCP Vinaconex 21,2005-03-10,+84 (24) 63256588,tcktvinaconex21@gmail.com,"Tầng 3, Tòa nhà Vinaconex 21, Ba La, Phú La, Hà Đông, Hà Nội, Việt Nam",,Xây dựng công trình,HNX,2010-04-21,"
Công ty cổ phần Vinaconex 21 (V21), có tiền thân là Đội công trình kiến trúc II thuộc Ty kiến trúc Hà Tây, được thành lập năm 1969. Công ty chuyển sang hoạt động theo mô hình công ty cổ phần vào năm 2004. Hoạt động kinh doanh chính của công ty là thi công xây lắp và kinh doanh bất động sản. Hoạt động thi công xây lắp là hoạt động thế mạnh của công ty, doanh thu từ hoạt động này luôn chiếm tỷ trọng lớn trong tổng doanh thu. Bên cạnh đó, V21 hiện có 03 trạm trộn bê tông thương phẩm với tổng công suất là 140m3/h. "
